date,Campsite,1,2,3,4,5,6,2P
2/21/2016,entrance0,1,1,1,1,,1,
2/21/2016,entrance1,,1,1,3,,,
2/21/2016,entrance2,2,,,,,1,
2/21/2016,entrance3,,3,,2,,,
2/21/2016,entrance4,1,1,,2,,,
2/21/2016,gate0,,,,,,,1
2/21/2016,gate1,,,,,,,1
2/21/2016,gate2,,,,,,,2
2/21/2016,gate5,,,,,,,1
2/21/2016,gate6,,,,,,,1
2/21/2016,gate8,,,,,,,2
2/21/2016,general-gate1,1,1,,2,,1,1
2/21/2016,general-gate2,1,1,,2,,1,1
2/21/2016,general-gate4,,,1,1,,,
2/21/2016,general-gate5,,1,,2,,,1
2/21/2016,general-gate7,,1,1,3,,,1
2/21/2016,ranger-base,,,,,,,2
2/21/2016,ranger-stop0,1,1,,2,,1,1
2/21/2016,ranger-stop1,,,,,,,2
2/21/2016,ranger-stop2,1,1,,2,,1,2
2/21/2016,ranger-stop6,,,,,,,1
2/22/2016,camping5,,1,,,,,
2/22/2016,camping7,,,,,,,2
2/22/2016,camping8,1,,,,,,1
2/22/2016,entrance0,2,2,,,,,
2/22/2016,entrance1,1,,,2,,,
2/22/2016,entrance2,1,1,,2,1,1,
2/22/2016,entrance3,1,3,,2,1,1,
2/22/2016,entrance4,2,1,,2,,,
2/22/2016,gate2,,,,,,,2
2/22/2016,gate3,,,,,,,6
2/22/2016,gate4,,,,,,,4
2/22/2016,gate5,,,,,,,4
2/22/2016,gate6,,,,,,,4
2/22/2016,gate7,,,,,,,4
2/22/2016,gate8,,,,,,,8
2/22/2016,general-gate1,2,2,,2,1,1,2
2/22/2016,general-gate2,2,2,,2,1,1,2
2/22/2016,general-gate3,,,,,,,1
2/22/2016,general-gate4,,,,1,,,2
2/22/2016,general-gate5,1,1,,1,,,7
2/22/2016,general-gate6,,,,,,,2
2/22/2016,general-gate7,1,1,,2,,,3
2/22/2016,ranger-base,,,,,,,8
2/22/2016,ranger-stop0,2,2,,2,1,1,3
2/22/2016,ranger-stop1,,,,,,,2
2/22/2016,ranger-stop2,2,2,,2,1,1,3
2/22/2016,ranger-stop3,,,,,,,6
2/22/2016,ranger-stop4,,,,,,,2
2/22/2016,ranger-stop5,,,,,,,4
2/22/2016,ranger-stop6,,,,,,,5
2/22/2016,ranger-stop7,,,,,,,4
2/23/2016,camping3,2,,,,,,
2/23/2016,camping8,1,,,,,,3
2/23/2016,entrance0,,1,1,,,,
2/23/2016,entrance1,1,,2,1,1,2,
2/23/2016,entrance2,1,1,3,,1,1,
2/23/2016,entrance3,3,1,1,,1,1,
2/23/2016,entrance4,2,1,1,1,3,,
2/23/2016,gate3,,,,,,,2
2/23/2016,gate4,,,,,,,2
2/23/2016,gate5,,,,,,,4
2/23/2016,gate8,,,,,,,8
2/23/2016,general-gate1,4,2,4,1,2,1,2
2/23/2016,general-gate2,4,2,4,1,2,1,2
2/23/2016,general-gate3,,,,,,,1
2/23/2016,general-gate4,2,,2,1,1,1,2
2/23/2016,general-gate5,2,1,1,1,2,,5
2/23/2016,general-gate7,3,,2,1,1,2,2
2/23/2016,ranger-base,,,,,,,8
2/23/2016,ranger-stop0,4,2,4,1,2,1,3
2/23/2016,ranger-stop2,4,2,4,1,2,1,3
2/23/2016,ranger-stop3,,,,,,,2
2/23/2016,ranger-stop4,,,,,,,2
2/23/2016,ranger-stop5,,,,,,,2
2/23/2016,ranger-stop6,,,,,,,4
2/24/2016,camping4,,,1,,,,
2/24/2016,camping8,,,,,,,1
2/24/2016,entrance0,3,1,1,,1,,
2/24/2016,entrance1,4,,3,,,,
2/24/2016,entrance2,2,1,2,1,,,
2/24/2016,entrance3,2,3,1,1,,,
2/24/2016,entrance4,1,3,,,1,,
2/24/2016,gate3,,,,,,,2
2/24/2016,gate4,,,,,,,2
2/24/2016,gate5,,,,,,,2
2/24/2016,gate8,,,,,,,2
2/24/2016,general-gate1,3,2,2,1,1,,
2/24/2016,general-gate2,3,2,2,1,1,,
2/24/2016,general-gate3,,,,,,,1
2/24/2016,general-gate4,3,,2,,,,
2/24/2016,general-gate5,1,2,,,1,,1
2/24/2016,general-gate7,4,,2,,,,
2/24/2016,ranger-base,,,,,,,2
2/24/2016,ranger-stop0,3,2,2,1,1,,
2/24/2016,ranger-stop2,3,2,2,1,1,,
2/24/2016,ranger-stop3,,,,,,,2
2/24/2016,ranger-stop5,,,,,,,2
2/24/2016,ranger-stop6,,,,,,,2
2/25/2016,camping0,,,,,,,2
2/25/2016,camping4,,,1,,,,
2/25/2016,camping6,2,,,,,,
2/25/2016,camping8,,,,,,,1
2/25/2016,entrance0,3,,2,1,,1,
2/25/2016,entrance1,2,1,,,,,
2/25/2016,entrance2,5,1,1,1,1,,
2/25/2016,entrance3,4,,1,1,,1,
2/25/2016,entrance4,2,,1,3,1,,
2/25/2016,gate0,,,,,,,2
2/25/2016,gate1,,,,,,,2
2/25/2016,gate3,,,,,,,6
2/25/2016,gate4,,,,,,,2
2/25/2016,gate5,,,,,,,6
2/25/2016,gate6,,,,,,,4
2/25/2016,gate7,,,,,,,2
2/25/2016,gate8,,,,,,,8
2/25/2016,general-gate1,7,1,2,2,,,4
2/25/2016,general-gate2,7,1,2,2,,,4
2/25/2016,general-gate3,,,,,,,1
2/25/2016,general-gate4,2,1,,,,,3
2/25/2016,general-gate5,3,,1,2,,,7
2/25/2016,general-gate7,2,1,1,,,,4
2/25/2016,ranger-base,,,,,,,8
2/25/2016,ranger-stop0,7,1,2,2,,,6
2/25/2016,ranger-stop2,7,1,2,2,,,5
2/25/2016,ranger-stop3,,,,,,,6
2/25/2016,ranger-stop4,,,,,,,4
2/25/2016,ranger-stop5,,,,,,,2
2/25/2016,ranger-stop6,,,,,,,6
2/25/2016,ranger-stop7,,,,,,,2
2/26/2016,camping0,,2,,,,,
2/26/2016,camping8,,,,,,,1
2/26/2016,entrance0,3,2,2,,1,,
2/26/2016,entrance1,3,,1,,1,,
2/26/2016,entrance2,,,1,,1,,
2/26/2016,entrance3,,4,1,,3,,
2/26/2016,entrance4,,2,1,,,,
2/26/2016,gate2,,,,,,,2
2/26/2016,gate3,,,,,,,2
2/26/2016,gate4,,,,,,,2
2/26/2016,gate5,,,,,,,2
2/26/2016,gate6,,,,,,,2
2/26/2016,gate7,,,,,,,2
2/26/2016,gate8,,,,,,,2
2/26/2016,general-gate1,,2,2,,1,,2
2/26/2016,general-gate2,,2,2,,1,,2
2/26/2016,general-gate3,,,,,,,1
2/26/2016,general-gate4,3,1,1,,,,2
2/26/2016,general-gate5,,2,1,,,,3
2/26/2016,general-gate7,3,2,1,,1,,3
2/26/2016,ranger-base,,,,,,,2
2/26/2016,ranger-stop0,,2,2,,1,,3
2/26/2016,ranger-stop1,,,,,,,2
2/26/2016,ranger-stop2,,2,2,,1,,3
2/26/2016,ranger-stop3,,,,,,,2
2/26/2016,ranger-stop4,,,,,,,2
2/26/2016,ranger-stop5,,,,,,,2
2/26/2016,ranger-stop6,,,,,,,3
2/26/2016,ranger-stop7,,,,,,,2
2/27/2016,camping4,1,,,,,,
2/27/2016,camping6,,2,,,,,
2/27/2016,camping8,,,,,,,1
2/27/2016,entrance0,1,1,2,2,,1,
2/27/2016,entrance1,,1,1,1,,1,
2/27/2016,entrance2,1,,3,1,1,,
2/27/2016,entrance3,1,1,1,2,,,
2/27/2016,entrance4,,2,1,2,1,,
2/27/2016,gate2,,,,,,,2
2/27/2016,gate3,,,,,,,2
2/27/2016,gate4,,,,,,,2
2/27/2016,gate5,,,,,,,2
2/27/2016,gate6,,,,,,,2
2/27/2016,gate7,,,,,,,2
2/27/2016,gate8,,,,,,,4
2/27/2016,general-gate1,1,3,4,3,,,4
2/27/2016,general-gate2,1,3,4,3,,,4
2/27/2016,general-gate3,,,,,,,1
2/27/2016,general-gate4,,1,1,,,1,4
2/27/2016,general-gate5,,2,1,2,,,5
2/27/2016,general-gate7,1,1,1,1,,1,5
2/27/2016,ranger-base,,,,,,,4
2/27/2016,ranger-stop0,1,3,4,3,,,6
2/27/2016,ranger-stop1,,,,,,,2
2/27/2016,ranger-stop2,1,3,4,3,,,6
2/27/2016,ranger-stop3,,,,,,,2
2/27/2016,ranger-stop4,,,,,,,4
2/27/2016,ranger-stop5,,,,,,,2
2/27/2016,ranger-stop6,,,,,,,3
2/27/2016,ranger-stop7,,,,,,,2
2/28/2016,camping5,,,,,,,2
2/28/2016,camping6,2,,,,,,
2/28/2016,camping8,,,,,,,2
2/28/2016,entrance0,1,3,1,,1,,
2/28/2016,entrance1,3,2,,,,,
2/28/2016,entrance2,4,4,,,1,,
2/28/2016,entrance3,3,1,1,,,,
2/28/2016,entrance4,5,5,,,,,
2/28/2016,gate2,,,,,,,2
2/28/2016,gate3,,,,,,,4
2/28/2016,gate4,,,,,,,4
2/28/2016,gate5,,,,,,,6
2/28/2016,gate6,,,,,,,4
2/28/2016,gate7,,,,,,,2
2/28/2016,gate8,,,,,,,6
2/28/2016,general-gate1,7,4,,,1,,2
2/28/2016,general-gate2,7,4,,,1,,2
2/28/2016,general-gate3,,,,,,,2
2/28/2016,general-gate4,3,2,,,,,2
2/28/2016,general-gate5,5,3,,,,,4
2/28/2016,general-gate7,3,2,,,,,5
2/28/2016,ranger-base,,,,,,,6
2/28/2016,ranger-stop0,7,4,,,1,,3
2/28/2016,ranger-stop1,,,,,,,2
2/28/2016,ranger-stop2,7,4,,,1,,3
2/28/2016,ranger-stop3,,,,,,,4
2/28/2016,ranger-stop4,,,,,,,2
2/28/2016,ranger-stop5,,,,,,,4
2/28/2016,ranger-stop6,,,,,,,7
2/28/2016,ranger-stop7,,,,,,,2
2/29/2016,camping7,,,2,,,,
2/29/2016,camping8,,,,,,,1
2/29/2016,entrance0,2,,,1,1,,
2/29/2016,entrance1,1,,1,1,1,,
2/29/2016,entrance2,1,,,,,,
2/29/2016,entrance3,,2,1,1,1,,
2/29/2016,entrance4,2,2,2,1,1,,
2/29/2016,gate3,,,,,,,2
2/29/2016,gate4,,,,,,,2
2/29/2016,gate5,,,,,,,2
2/29/2016,gate8,,,,,,,2
2/29/2016,general-gate1,3,2,2,1,1,,
2/29/2016,general-gate2,3,2,2,1,1,,
2/29/2016,general-gate3,,,,,,,1
2/29/2016,general-gate4,1,,1,,1,,
2/29/2016,general-gate5,2,2,2,1,1,,1
2/29/2016,general-gate6,,,2,,,,
2/29/2016,general-gate7,1,,1,1,1,,
2/29/2016,ranger-base,,,,,,,2
2/29/2016,ranger-stop0,3,2,2,1,1,,
2/29/2016,ranger-stop2,3,2,2,1,1,,
2/29/2016,ranger-stop3,,,,,,,2
2/29/2016,ranger-stop5,,,,,,,2
2/29/2016,ranger-stop6,,,,,,,2
3/1/2016,camping0,1,,,,,,
3/1/2016,camping4,2,,,,,,
3/1/2016,camping8,,,,,,,2
3/1/2016,entrance0,4,2,,1,,,
3/1/2016,entrance1,2,1,,2,,,
3/1/2016,entrance2,1,,,,1,,
3/1/2016,entrance3,2,2,1,3,1,,
3/1/2016,entrance4,1,1,1,,,,
3/1/2016,gate2,,,,,,,2
3/1/2016,gate3,,,,2,,,4
3/1/2016,gate4,,,,,,,4
3/1/2016,gate5,,,,2,,,4
3/1/2016,gate6,,,,2,,,2
3/1/2016,gate7,,,,,,,2
3/1/2016,gate8,,,,,,,6
3/1/2016,general-gate1,4,1,1,,1,,4
3/1/2016,general-gate2,2,1,1,,1,,4
3/1/2016,general-gate3,,,,,,,2
3/1/2016,general-gate4,3,1,,1,,,4
3/1/2016,general-gate5,1,1,1,2,,,6
3/1/2016,general-gate7,3,1,,2,,,5
3/1/2016,ranger-base,,,,,,,6
3/1/2016,ranger-stop0,2,1,1,,1,,6
3/1/2016,ranger-stop1,,,,,,,2
3/1/2016,ranger-stop2,2,1,1,,1,,6
3/1/2016,ranger-stop3,,,,2,,,4
3/1/2016,ranger-stop4,,,,,,,4
3/1/2016,ranger-stop5,,,,,,,4
3/1/2016,ranger-stop6,,,,2,,,5
3/1/2016,ranger-stop7,,,,,,,2
3/2/2016,camping3,,2,,,,,
3/2/2016,camping4,1,,,,,,2
3/2/2016,entrance0,1,4,4,,,,
3/2/2016,entrance1,1,1,2,1,,,
3/2/2016,entrance2,1,1,1,,,2,
3/2/2016,entrance3,3,1,,1,,1,
3/2/2016,entrance4,2,4,3,,,1,
3/2/2016,gate5,,,,,,,2
3/2/2016,gate6,,,,,,,2
3/2/2016,gate7,,,,,,,2
3/2/2016,gate8,,,,,,,2
3/2/2016,general-gate1,3,4,4,,,1,
3/2/2016,general-gate2,3,5,4,,,1,
3/2/2016,general-gate4,,2,2,,,,
3/2/2016,general-gate5,2,4,3,,,,
3/2/2016,general-gate7,2,3,2,1,,,4
3/2/2016,ranger-base,,,,,,,2
3/2/2016,ranger-stop0,3,4,4,,,1,
3/2/2016,ranger-stop2,3,4,4,,,1,
3/2/2016,ranger-stop4,,,,,,,2
3/2/2016,ranger-stop6,,,,,,,2
3/2/2016,ranger-stop7,,,,,,,2
3/3/2016,camping2,1,,,,,,
3/3/2016,entrance0,,4,1,1,,,
3/3/2016,entrance1,,3,,3,1,,
3/3/2016,entrance2,2,3,1,,,1,
3/3/2016,entrance3,1,,,2,,,
3/3/2016,entrance4,2,3,,2,1,1,
3/3/2016,gate8,,,,,,,2
3/3/2016,general-gate1,2,3,1,2,1,,
3/3/2016,general-gate2,2,2,1,2,1,,2
3/3/2016,general-gate4,1,3,,2,1,,
3/3/2016,general-gate5,1,1,,2,1,,2
3/3/2016,general-gate7,1,3,,3,1,,
3/3/2016,ranger-base,,,,,,,2
3/3/2016,ranger-stop0,2,3,1,2,1,,2
3/3/2016,ranger-stop2,2,3,1,2,1,,
3/4/2016,camping0,1,,,,,,
3/4/2016,camping2,1,,,,,,
3/4/2016,camping8,1,,,,,,2
3/4/2016,entrance0,,,,,1,,
3/4/2016,entrance1,,,,1,,,
3/4/2016,entrance2,3,1,2,2,1,1,
3/4/2016,entrance3,2,,2,1,,,
3/4/2016,entrance4,2,1,,,,1,
3/4/2016,gate2,,,,,,,2
3/4/2016,gate3,,,,,,,6
3/4/2016,gate4,,,,,,,4
3/4/2016,gate5,,,,,,,6
3/4/2016,gate6,,,,,,,2
3/4/2016,gate7,,,,,,,2
3/4/2016,gate8,,,,,,,6
3/4/2016,general-gate1,2,,2,2,1,,2
3/4/2016,general-gate2,2,,2,2,1,,4
3/4/2016,general-gate3,1,,,,,,2
3/4/2016,general-gate4,1,,,1,,,2
3/4/2016,general-gate5,1,,,,,,6
3/4/2016,general-gate7,2,,,1,,,3
3/4/2016,ranger-base,,,,,,,6
3/4/2016,ranger-stop0,2,,2,2,1,,6
3/4/2016,ranger-stop1,,,,,,,2
3/4/2016,ranger-stop2,2,,2,2,1,,5
3/4/2016,ranger-stop3,,,,,,,6
3/4/2016,ranger-stop4,,,,,,,2
3/4/2016,ranger-stop5,,,,,,,4
3/4/2016,ranger-stop6,,,,,,,7
3/4/2016,ranger-stop7,,,,,,,2
3/5/2016,camping2,,1,,,,,
3/5/2016,camping4,,,,,,,4
3/5/2016,camping6,,,,,,,4
3/5/2016,camping8,,,,,,,3
3/5/2016,entrance0,1,1,1,,,,
3/5/2016,entrance1,3,5,1,,1,1,
3/5/2016,entrance2,1,2,,,1,1,
3/5/2016,entrance3,,2,2,,2,,
3/5/2016,entrance4,3,2,2,,2,,
3/5/2016,gate2,,,,,,,2
3/5/2016,gate3,,,,,,,2
3/5/2016,gate4,,,,,,,2
3/5/2016,gate5,,,,,,,7
3/5/2016,gate6,,,,,,,7
3/5/2016,gate7,,,,,,,2
3/5/2016,gate8,,,,,,,8
3/5/2016,general-gate1,2,5,2,,1,1,3
3/5/2016,general-gate2,2,5,2,,1,1,3
3/5/2016,general-gate3,,,,,,,1
3/5/2016,general-gate4,3,5,,,,1,3
3/5/2016,general-gate5,2,2,2,,1,,6
3/5/2016,general-gate7,3,6,1,,1,1,10
3/5/2016,ranger-base,,,,,,,8
3/5/2016,ranger-stop0,2,5,2,,1,1,4
3/5/2016,ranger-stop1,,,,,,,2
3/5/2016,ranger-stop2,2,5,2,,1,1,5
3/5/2016,ranger-stop3,,,,,,,2
3/5/2016,ranger-stop4,,,,,,,8
3/5/2016,ranger-stop5,,,,,,,2
3/5/2016,ranger-stop6,,,,,,,8
3/5/2016,ranger-stop7,,,,,,,2
3/6/2016,camping0,1,,,,,,
3/6/2016,camping4,2,,,,,,2
3/6/2016,camping8,,,,,,,1
3/6/2016,entrance0,2,,,,,,
3/6/2016,entrance1,1,1,,,2,,
3/6/2016,entrance2,2,4,1,1,,,
3/6/2016,entrance3,2,2,1,,,,
3/6/2016,entrance4,2,,,1,2,,
3/6/2016,gate2,,,,,,,2
3/6/2016,gate3,,,,,,,2
3/6/2016,gate4,,,,,,,6
3/6/2016,gate5,,,,,,,6
3/6/2016,gate6,,,,,,,4
3/6/2016,gate8,,,,,,,6
3/6/2016,general-gate1,4,3,1,,2,,
3/6/2016,general-gate2,4,3,1,,2,,
3/6/2016,general-gate3,,,,,,,1
3/6/2016,general-gate4,1,1,,,2,,
3/6/2016,general-gate5,2,,,,2,,1
3/6/2016,general-gate7,2,1,,,2,,4
3/6/2016,ranger-base,,,,,,,6
3/6/2016,ranger-stop0,4,3,1,,2,,
3/6/2016,ranger-stop1,,,,,,,2
3/6/2016,ranger-stop2,4,3,1,,2,,
3/6/2016,ranger-stop3,,,,,,,2
3/6/2016,ranger-stop5,,,,,,,6
3/6/2016,ranger-stop6,,,,,,,7
3/7/2016,camping3,,,1,,,,2
3/7/2016,camping4,,,,,,,2
3/7/2016,camping6,,,,,,,2
3/7/2016,camping7,,,,,,,2
3/7/2016,entrance0,2,3,1,,2,,
3/7/2016,entrance1,1,3,1,,3,,
3/7/2016,entrance2,2,2,1,,1,,
3/7/2016,entrance3,2,,1,,3,,
3/7/2016,entrance4,1,2,1,,1,,
3/7/2016,gate0,,,,,,,1
3/7/2016,gate1,,,,,,,1
3/7/2016,gate2,,,,,,,2
3/7/2016,gate3,,,,,,,2
3/7/2016,gate5,,,,,,,3
3/7/2016,gate6,,,,,,,3
3/7/2016,gate8,,,,,,,4
3/7/2016,general-gate1,1,2,,,2,,1
3/7/2016,general-gate2,1,2,,,2,,1
3/7/2016,general-gate4,,3,,,2,,
3/7/2016,general-gate5,,1,,,1,,1
3/7/2016,general-gate6,,,,,,,2
3/7/2016,general-gate7,1,3,,,3,,3
3/7/2016,ranger-base,,,,,,,4
3/7/2016,ranger-stop0,1,2,,,2,,1
3/7/2016,ranger-stop1,,,,,,,2
3/7/2016,ranger-stop2,1,2,,,2,,1
3/7/2016,ranger-stop3,,,,,,,2
3/7/2016,ranger-stop6,,,,,,,3
3/8/2016,camping0,2,,,,,,
3/8/2016,camping8,,,,,,,2
3/8/2016,entrance0,,1,,2,,,
3/8/2016,entrance1,2,1,,,,,
3/8/2016,entrance2,3,,1,,,1,
3/8/2016,entrance3,1,,,1,,,
3/8/2016,entrance4,4,,1,1,,1,
3/8/2016,gate2,,,,,,,2
3/8/2016,gate3,,,,,,,6
3/8/2016,gate4,,,,,,,4
3/8/2016,gate5,,,,,,,4
3/8/2016,gate6,,,,,,,2
3/8/2016,gate7,,,,,,,2
3/8/2016,gate8,,,,,,,6
3/8/2016,general-gate1,3,,,1,,,2
3/8/2016,general-gate2,3,,,1,,,2
3/8/2016,general-gate3,,,,,,,2
3/8/2016,general-gate4,2,1,,,,,2
3/8/2016,general-gate5,2,,,1,,,6
3/8/2016,general-gate7,2,1,,,,,3
3/8/2016,ranger-base,,,,,,,6
3/8/2016,ranger-stop0,3,,,1,,,3
3/8/2016,ranger-stop1,,,,,,,2
3/8/2016,ranger-stop2,3,,,1,,,3
3/8/2016,ranger-stop3,,,,,,,6
3/8/2016,ranger-stop4,,,,,,,2
3/8/2016,ranger-stop5,,,,,,,4
3/8/2016,ranger-stop6,,,,,,,5
3/8/2016,ranger-stop7,,,,,,,2
3/9/2016,camping2,,,,,,,2
3/9/2016,camping4,,,,,,,2
3/9/2016,camping6,,,2,,,,2
3/9/2016,camping7,,,,,,,2
3/9/2016,camping8,,,,,,,3
3/9/2016,entrance0,,1,,,,,
3/9/2016,entrance1,1,2,1,,,,
3/9/2016,entrance2,2,,1,,,,
3/9/2016,entrance3,1,1,1,1,1,,
3/9/2016,entrance4,2,2,1,1,1,,
3/9/2016,gate0,,,,,,,1
3/9/2016,gate1,,,,,,,1
3/9/2016,gate2,,,,,,,2
3/9/2016,gate3,,,,,,,2
3/9/2016,gate4,,,,,,,2
3/9/2016,gate5,,,,,,,7
3/9/2016,gate6,,,,,,,5
3/9/2016,gate7,,,,,,,2
3/9/2016,gate8,,,,,,,8
3/9/2016,general-gate1,2,2,2,1,1,,5
3/9/2016,general-gate2,2,2,2,1,1,,5
3/9/2016,general-gate3,,,,,,,1
3/9/2016,general-gate4,1,1,1,,,,4
3/9/2016,general-gate5,1,2,2,1,1,,8
3/9/2016,general-gate6,,,,,,,2
3/9/2016,general-gate7,1,2,1,,,,8
3/9/2016,ranger-base,,,,,,,8
3/9/2016,ranger-stop0,2,2,2,1,1,,8
3/9/2016,ranger-stop1,,,,,,,2
3/9/2016,ranger-stop2,2,2,2,1,1,,7
3/9/2016,ranger-stop3,,,,,,,2
3/9/2016,ranger-stop4,,,,,,,4
3/9/2016,ranger-stop5,,,,,,,2
3/9/2016,ranger-stop6,,,,,,,8
3/9/2016,ranger-stop7,,,,,,,2
3/10/2016,camping0,2,,,,,,
3/10/2016,camping8,,,,,,,1
3/10/2016,entrance0,2,1,,1,,,
3/10/2016,entrance1,1,2,1,,,,
3/10/2016,entrance2,1,3,1,1,,1,
3/10/2016,entrance3,5,3,1,2,,,
3/10/2016,entrance4,5,3,1,,,,
3/10/2016,gate3,,,,,,,4
3/10/2016,gate4,,,,,,,2
3/10/2016,gate5,,,,,,,4
3/10/2016,gate6,,,,,,,2
3/10/2016,gate7,,,,,,,2
3/10/2016,gate8,,,,,,,4
3/10/2016,general-gate1,6,6,,1,,1,
3/10/2016,general-gate2,6,6,,1,,1,
3/10/2016,general-gate3,,,,,,,1
3/10/2016,general-gate4,2,2,,,,,
3/10/2016,general-gate5,5,3,,,,,3
3/10/2016,general-gate7,3,2,1,,,,
3/10/2016,ranger-base,,,,,,,4
3/10/2016,ranger-stop0,6,6,,1,,1,
3/10/2016,ranger-stop2,6,6,,1,,1,
3/10/2016,ranger-stop3,,,,,,,4
3/10/2016,ranger-stop5,,,,,,,2
3/10/2016,ranger-stop6,,,,,,,4
3/10/2016,ranger-stop7,,,,,,,2
3/11/2016,camping0,1,,,,,,2
3/11/2016,camping3,,,,,,,2
3/11/2016,camping6,2,,,,,,
3/11/2016,camping8,1,,,,,,
3/11/2016,entrance0,,3,1,,1,1,
3/11/2016,entrance1,2,2,,,1,,
3/11/2016,entrance2,2,2,,,,,
3/11/2016,entrance3,3,3,1,,,2,
3/11/2016,entrance4,1,1,2,,,,
3/11/2016,gate0,,,,,,,2
3/11/2016,gate1,,,,,,,2
3/11/2016,gate2,,,,,,,2
3/11/2016,gate5,,,,,,,5
3/11/2016,gate6,,,,,,,3
3/11/2016,gate8,,,,,,,6
3/11/2016,general-gate1,2,2,2,,,,1
3/11/2016,general-gate2,2,2,2,,,,1
3/11/2016,general-gate4,1,1,,,1,,
3/11/2016,general-gate5,1,1,2,,,,1
3/11/2016,general-gate7,3,2,,,1,,2
3/11/2016,ranger-base,,,,,,,6
3/11/2016,ranger-stop0,2,2,2,,,,3
3/11/2016,ranger-stop1,,,,,,,2
3/11/2016,ranger-stop2,2,2,2,,,,3
3/11/2016,ranger-stop6,,,,,,,5
3/12/2016,camping0,1,,,,,,
3/12/2016,camping2,,,,,,,2
3/12/2016,camping4,,,,,,,2
3/12/2016,camping8,,,,,,,3
3/12/2016,entrance0,1,2,1,,,,
3/12/2016,entrance1,2,1,3,1,,,
3/12/2016,entrance2,,1,,2,1,,
3/12/2016,entrance3,1,,1,,,,
3/12/2016,entrance4,1,1,1,1,1,,
3/12/2016,gate0,,,,,,,1
3/12/2016,gate1,,,,,,,1
3/12/2016,gate2,,,,,,,2
3/12/2016,gate3,,,,,,,2
3/12/2016,gate4,,,,,,,2
3/12/2016,gate5,,,,,,,3
3/12/2016,gate6,,,,,,,3
3/12/2016,gate7,,,,,,,2
3/12/2016,gate8,,,,,,,6
3/12/2016,general-gate1,1,3,1,1,,,5
3/12/2016,general-gate2,1,3,1,1,,,7
3/12/2016,general-gate3,,,,,,,1
3/12/2016,general-gate4,,1,2,1,,,4
3/12/2016,general-gate5,1,1,1,,,,6
3/12/2016,general-gate7,1,1,3,1,,,6
3/12/2016,ranger-base,,,,,,,6
3/12/2016,ranger-stop0,1,3,1,1,,,9
3/12/2016,ranger-stop1,,,,,,,2
3/12/2016,ranger-stop2,1,3,1,1,,,9
3/12/2016,ranger-stop3,,,,,,,2
3/12/2016,ranger-stop4,,,,,,,4
3/12/2016,ranger-stop5,,,,,,,2
3/12/2016,ranger-stop6,,,,,,,4
3/12/2016,ranger-stop7,,,,,,,2
3/13/2016,camping0,2,,,,,,2
3/13/2016,camping5,2,,,,,,2
3/13/2016,camping8,,,,,,,1
3/13/2016,entrance0,2,3,,,1,,
3/13/2016,entrance1,1,1,,3,,,
3/13/2016,entrance2,3,3,,1,,1,
3/13/2016,entrance3,1,2,,4,1,,
3/13/2016,entrance4,5,2,,2,,1,
3/13/2016,gate0,,,,,,,2
3/13/2016,gate1,,,,,,,2
3/13/2016,gate2,,,,,,,2
3/13/2016,gate3,,,,,,,4
3/13/2016,gate4,,,,,,,4
3/13/2016,gate5,,,,,,,6
3/13/2016,gate6,,,,,,,4
3/13/2016,gate8,,,,,,,8
3/13/2016,general-gate1,4,3,,3,,,4
3/13/2016,general-gate2,4,3,,3,,,4
3/13/2016,general-gate3,,,,,,,1
3/13/2016,general-gate4,4,,,1,,,3
3/13/2016,general-gate5,3,1,,2,,,5
3/13/2016,general-gate7,5,1,,3,,,6
3/13/2016,ranger-base,,,,,,,8
3/13/2016,ranger-stop0,4,3,,3,,,6
3/13/2016,ranger-stop1,,,,,,,2
3/13/2016,ranger-stop2,4,3,,3,,,5
3/13/2016,ranger-stop3,,,,,,,4
3/13/2016,ranger-stop4,,,,,,,2
3/13/2016,ranger-stop5,,,,,,,4
3/13/2016,ranger-stop6,,,,,,,6
3/14/2016,camping4,,,,,,,2
3/14/2016,camping7,2,,,,,,2
3/14/2016,camping8,,,,,,,2
3/14/2016,entrance0,1,2,,1,,,
3/14/2016,entrance1,3,1,,1,2,,
3/14/2016,entrance2,6,2,1,2,,,
3/14/2016,entrance3,1,2,,2,1,,
3/14/2016,entrance4,1,,1,,1,,
3/14/2016,gate0,,,,,,,1
3/14/2016,gate1,,,,,,,1
3/14/2016,gate4,,,,,,,2
3/14/2016,gate5,,,,,,,3
3/14/2016,gate6,,,,,,,1
3/14/2016,gate8,,,,,,,4
3/14/2016,general-gate1,5,2,,2,1,,1
3/14/2016,general-gate2,5,2,,2,1,,1
3/14/2016,general-gate4,3,,,,1,,
3/14/2016,general-gate5,1,,,,1,,1
3/14/2016,general-gate6,2,,,,,,2
3/14/2016,general-gate7,3,1,,1,2,,1
3/14/2016,ranger-base,,,,,,,4
3/14/2016,ranger-stop0,5,2,,2,1,,1
3/14/2016,ranger-stop2,5,2,,2,1,,1
3/14/2016,ranger-stop5,,,,,,,2
3/14/2016,ranger-stop6,,,,,,,5
3/15/2016,camping0,2,,,,,,
3/15/2016,camping8,,,,,,,2
3/15/2016,entrance0,,2,,1,,1,
3/15/2016,entrance1,,1,1,,,1,
3/15/2016,entrance2,2,1,,2,1,,
3/15/2016,entrance3,1,1,,2,2,,
3/15/2016,entrance4,1,3,1,1,1,,
3/15/2016,gate2,,,,,,,2
