date,day,CarType,Total,camping0,camping1,camping2,camping3,camping4,camping5,camping6,camping7,camping8,entrance0,entrance1,entrance2,entrance3,entrance4,gate0,gate1,gate2,gate3,gate4,gate5,gate6,gate7,gate8,general-gate0,general-gate1,general-gate2,general-gate3,general-gate4,general-gate5,general-gate6,general-gate7,ranger-base,ranger-stop0,ranger-stop1,ranger-stop2,ranger-stop3,ranger-stop4,ranger-stop5,ranger-stop6,ranger-stop7
3/29/2016,334,2,29,,,,,,,,,2,,2,1,2,1,,,,,,,,,,,4,4,,2,1,,2,,4,,4,,,,,
3/29/2016,334,4,9,,,,,,,,,,,1,,,1,,,,,,,,,,,1,1,,1,1,,1,,1,,1,,,,,
3/29/2016,334,5,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/29/2016,334,2P,39,,,,,,,,,1,,,,,,,,,4,2,4,2,2,4,,,,1,,3,,,4,,,,4,,2,4,2
3/30/2016,335,1,38,,,,2,,,,,,1,3,2,,2,,,,,,,,,,,4,4,,5,2,,5,,4,,4,,,,,
3/30/2016,335,3,8,,,,,,,,,,2,,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
3/30/2016,335,4,9,,,,,,,,,,2,2,,2,,,,,,,,,,,,,,,1,,,2,,,,,,,,,
3/30/2016,335,5,24,,,,,,,,,,3,2,2,4,,,,,,,,,,,,2,2,,2,,,3,,2,,2,,,,,
3/30/2016,335,6,13,,,,,,,,,,,,1,2,1,,,,,,,,,,,2,2,,,1,,,,2,,2,,,,,
3/30/2016,335,2P,68,,,,,,,,,2,,,,,,,,2,4,4,4,2,2,4,,2,2,2,2,4,,3,4,3,2,3,4,2,4,5,2
3/31/2016,336,1,32,1,,,,1,,,,,3,3,1,1,2,,,,,,,,,,,3,3,,3,2,,3,,3,,3,,,,,
3/31/2016,336,2,27,,,,,,,,,,4,3,1,3,1,,,,,,,,,,,2,2,,3,1,,3,,2,,2,,,,,
3/31/2016,336,3,12,,,,,,1,,,,1,,,,1,,,,,,,,,,,2,1,,1,1,,1,,1,,2,,,,,
3/31/2016,336,4,12,,,,,,,,,,,,2,2,,,,,,,,,,,,2,2,,,,,,,2,,2,,,,,
3/31/2016,336,5,14,,,,,,,,,,,1,,1,1,,,,,,,,,,,2,2,,1,1,,1,,2,,2,,,,,
3/31/2016,336,6,7,,,,,,,,,,,,,1,1,,,,,,,,,,,1,1,,,1,,,,1,,1,,,,,
3/31/2016,336,2P,30,,,,,,,,,,,,,,,,,,4,,2,2,2,4,,,,,,4,,,4,,,,4,,,2,2
4/1/2016,337,1,121,1,,,2,1,,,,,4,9,7,9,8,1,1,,,,1,1,,2,,10,11,,8,7,,13,2,12,,10,,,,1,
4/1/2016,337,1,41,1,,,,1,,,,,2,3,2,3,2,,,,,,,,,,,4,4,,4,2,,5,,4,,4,,,,,
4/1/2016,337,2,13,,,,,,,,,,,2,,3,1,,,,,,,,,,,1,1,,,1,,2,,1,,1,,,,,
4/1/2016,337,3,12,,,,,,,,,,,1,1,,1,,,,,,,,,,,1,2,,1,1,,1,,2,,1,,,,,
4/1/2016,337,4,14,,,,,,,,,,1,1,3,1,2,,,,,,,,,,,1,1,,1,,,1,,1,,1,,,,,
4/1/2016,337,5,20,,,,,,,,,,,2,1,2,2,,,,,,,,,,,2,2,,1,2,,2,,2,,2,,,,,
4/1/2016,337,6,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,
4/1/2016,337,2P,18,,,,2,,,,,,,,,,,1,1,,,,1,1,,2,,1,1,,,1,,1,2,2,,1,,,,1,
4/2/2016,338,1,32,,,,,1,,,,2,3,,2,2,2,,,,,,,,,,,4,4,1,,2,,1,,4,,4,,,,,
4/2/2016,338,2,23,,,,,,,,,,2,3,1,1,1,,,,,,,,,,,2,2,,3,1,,3,,2,,2,,,,,
4/2/2016,338,3,20,,,,,,,,,,1,2,2,1,2,,,,,,,,,,,2,2,,1,1,,2,,2,,2,,,,,
4/2/2016,338,4,18,,,,,,,,,,,2,,,2,,,,,,,,,,,2,2,,2,2,,2,,2,,2,,,,,
4/2/2016,338,5,9,,,,,,,,,,2,2,,2,,,,,,,,,,,,,,,1,,,2,,,,,,,,,
4/2/2016,338,6,4,,,,,,,,,,,2,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,
4/2/2016,338,2P,57,,,,,,,,,3,,,,,,,,,6,6,6,,,6,,,,3,,3,,,6,,,,6,,6,6,
4/3/2016,339,1,22,1,,,,,,,,,1,2,3,2,1,,,,,,,,,,,2,2,,1,,,3,,2,,2,,,,,
4/3/2016,339,2,25,,,,,1,,,,,3,1,1,2,1,,,,,,,,,,,3,2,,2,1,,2,,3,,3,,,,,
4/3/2016,339,3,15,,,,,,,,,,,1,1,1,1,,,,,,,,,,,2,2,,1,1,,1,,2,,2,,,,,
4/3/2016,339,4,15,,,,,,,,,,1,1,1,,1,,,,,,,,,,,2,2,,1,1,,1,,2,,2,,,,,
4/3/2016,339,5,6,,,,,,,,,,,,1,1,,,,,,,,,,,,1,1,,,,,,,1,,1,,,,,
4/3/2016,339,2P,48,,,,,2,,,2,,,,,,,1,1,,2,,3,3,2,4,,1,3,,,5,2,1,4,4,,1,2,,,3,2
4/4/2016,340,1,10,,,,,,,,,,2,1,1,,,,,,,,,,,,,1,1,,1,,,1,,1,,1,,,,,
4/4/2016,340,2,36,,,,,,1,,,,1,2,3,2,2,,,,,,,,,,,4,5,,3,2,,3,,4,,4,,,,,
4/4/2016,340,3,14,,,,,,1,,,,1,1,,2,1,,,,,,,,,,,1,1,,1,1,,2,,1,,1,,,,,
4/4/2016,340,4,7,,,,,,,,,,1,,,,1,,,,,,,,,,,1,1,,,1,,,,1,,1,,,,,
4/4/2016,340,5,8,,,,,,,,,,2,,1,1,,,,,,,,,,,,1,1,,,,,,,1,,1,,,,,
4/4/2016,340,6,3,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,
4/4/2016,340,2P,109,,,,,,,,,3,,,,,,,,2,6,6,6,2,2,8,,4,4,3,4,7,,5,8,6,2,6,6,4,6,7,2
4/5/2016,341,1,11,,,,,,,,1,,,,1,2,1,,,,,,,,,,,1,1,,,1,1,,,1,,1,,,,,
4/5/2016,341,2,32,,,,,,1,,,,4,3,,1,3,,,,,,,,,,,3,3,,2,3,,3,,3,,3,,,,,
4/5/2016,341,3,18,,,,,,,,,,1,1,3,1,1,,,,,,,,,,,2,2,,2,,,1,,2,,2,,,,,
4/5/2016,341,4,22,,,,,,,,,,3,,2,,3,,,,,,,,,,,3,3,,,2,,,,3,,3,,,,,
4/5/2016,341,6,12,,,,,,,,,,1,2,1,,,,,,,,,,,,,1,1,,2,,,2,,1,,1,,,,,
4/5/2016,341,2P,92,,,,,,,,,2,,,,,,1,1,2,6,6,9,5,2,8,,1,1,2,,5,,3,8,1,2,2,6,2,6,9,2
4/6/2016,342,1,45,,,,,,,,,1,2,3,4,3,4,,,,,,,,,,,5,5,,2,3,,3,,5,,5,,,,,
4/6/2016,342,2,33,,,,,,,,,,1,2,1,5,3,,,,,,,,,,,4,4,,,3,,2,,4,,4,,,,,
4/6/2016,342,3,25,,,,,,,,,,2,2,1,2,2,,,,,,,,,,,3,3,,,2,,2,,3,,3,,,,,
4/6/2016,342,4,10,,,,,,,,,,1,1,1,1,,,,,,,,,,,,1,1,,1,,,1,,1,,1,,,,,
4/6/2016,342,5,4,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,
4/6/2016,342,6,15,,,,,,,,,,1,,1,3,1,,,,,,,,,,,2,2,,,1,,,,2,,2,,,,,
4/6/2016,342,2P,57,,,,,,,,,1,,,,,,,,2,2,2,4,2,,6,,2,2,1,2,3,,4,6,3,2,3,2,2,2,4,
4/7/2016,343,1,48,,,,,,,,1,,2,2,2,6,3,,,,,,,,,,,6,6,,1,4,1,2,,6,,6,,,,,
4/7/2016,343,2,13,,,1,,,,,,,1,1,,,1,,,,,,,,,,,1,1,,2,1,,2,,1,,1,,,,,
4/7/2016,343,3,8,,,,,,,,,,,1,1,,,,,,,,,,,,,1,1,,1,,,1,,1,,1,,,,,
4/7/2016,343,4,6,,,,,,,,,,,2,,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,
4/7/2016,343,6,14,,,,,,,,,,1,,,1,2,,,,,,,,,,,2,2,,,2,,,,2,,2,,,,,
4/7/2016,343,2P,81,,,,,,,,,1,,,,,,,,,6,2,6,4,4,8,,2,2,1,2,7,,2,8,3,,3,6,2,2,6,4
4/8/2016,344,1,12,1,,,,,,,,1,,,2,2,,,,,,,,,,,,1,1,1,,,,1,,1,,1,,,,,
4/8/2016,344,2,45,,,,,1,,,,,5,1,1,2,6,,,,,,,,,,,5,5,,2,5,,2,,5,,5,,,,,
4/8/2016,344,3,10,,,,,,,,1,,,,1,1,1,,,,,,,,,,,1,1,,,1,1,,,1,,1,,,,,
4/8/2016,344,4,9,,,,,,,,,,1,,,2,1,,,,,,,,,,,1,1,,,1,,,,1,,1,,,,,
4/8/2016,344,6,10,,,,,,,,,,1,1,1,1,,,,,,,,,,,,1,1,,1,,,1,,1,,1,,,,,
4/8/2016,344,2P,20,,,,,,,,,,,,,,,1,1,2,,,1,1,,2,,1,1,,,1,,1,2,1,2,2,,,,1,
4/9/2016,345,1,29,,,,,,,,,,1,2,2,3,1,,,,,,,,,,,4,3,,2,1,,2,,4,,4,,,,,
4/9/2016,345,2,27,,,,,,,,1,,1,1,5,1,2,,,,,,,,,,,3,3,,1,1,1,1,,3,,3,,,,,
4/9/2016,345,3,3,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,
4/9/2016,345,4,12,,,,,,,,,,,,2,2,,,,,,,,,,,,2,2,,,,,,,2,,2,,,,,
4/9/2016,345,5,7,,,,,,,,,,1,,,,1,,,,,,,,,,,1,1,,,1,,,,1,,1,,,,,
4/9/2016,345,2P,42,,,,,,,,,2,,,,,,,,,2,2,4,4,2,4,,,,,,4,,2,4,,,,2,2,2,4,2
4/10/2016,346,1,28,1,,,,,,,,,2,1,1,3,2,,,,,,,,,,,3,4,,1,2,,2,,3,,3,,,,,
4/10/2016,346,2,40,,,1,,,1,,,,7,1,1,4,2,,,,,,,,,,,4,4,,2,2,,3,,4,,4,,,,,
4/10/2016,346,3,23,,,,,,,,,,1,1,1,3,2,,,,,,,,,,,3,3,,,2,,1,,3,,3,,,,,
4/10/2016,346,4,19,,,,,,,,,,4,3,1,2,,,,,,,,,,,,1,1,,2,,,3,,1,,1,,,,,
4/10/2016,346,5,10,,,,,,,,,,1,1,1,1,,,,,,,,,,,,1,1,,1,,,1,,1,,1,,,,,
4/10/2016,346,2P,20,,,,,,,,,,,,,,,,,,2,,2,2,2,2,,,,,,2,,,2,,,,2,,,2,2
4/11/2016,347,1,41,,,,,,,,,,3,,4,4,6,,,,,,,,,,,5,5,,,4,,,,5,,5,,,,,
4/11/2016,347,2,29,,,,,1,1,,,,2,2,2,4,2,,,,,,,,,,,2,2,,2,1,,4,,2,,2,,,,,
4/11/2016,347,3,15,,,,,,,,,,2,2,1,2,,,,,,,,,,,,1,1,,2,,,2,,1,,1,,,,,
4/11/2016,347,4,11,,,,,,,,,,,1,1,,2,,,,,,,,,,,1,1,,1,1,,1,,1,,1,,,,,
4/11/2016,347,6,6,,,,,,,,,,,,1,1,,,,,,,,,,,,1,1,,,,,,,1,,1,,,,,
4/11/2016,347,2P,69,,,,,,,,,1,,,,,,,,2,4,2,4,4,4,4,,2,2,1,2,5,,3,4,3,2,3,4,2,2,5,4
4/12/2016,348,1,36,,,,,,,,,,3,,1,4,4,,,,,,,,,,,5,5,,,4,,,,5,,5,,,,,
4/12/2016,348,2,48,,,,,,,,,1,1,4,3,3,2,,,,,,,,,,,6,6,,4,2,,4,,6,,6,,,,,
4/12/2016,348,3,17,,,,,,,,,,2,1,2,2,,,,,,,,,,,,2,2,,1,,,1,,2,,2,,,,,
4/12/2016,348,4,8,,,,,,,,,,,1,1,,,,,,,,,,,,,1,1,,1,,,1,,1,,1,,,,,
4/12/2016,348,5,11,,,,,,,,,,2,1,,,1,,,,,,,,,,,1,1,,1,1,,1,,1,,1,,,,,
4/12/2016,348,6,9,,,,,,,,,,,1,,,1,,,,,,,,,,,1,1,,1,1,,1,,1,,1,,,,,
4/12/2016,348,2P,49,,,,,,,,,3,,,,,,,,2,2,2,4,2,,6,,,2,1,,3,,2,6,4,2,,2,,2,4,
4/13/2016,349,1,30,,,,,,1,,,,5,,1,5,2,,,,,,,,,,,3,3,,1,2,,1,,3,,3,,,,,
4/13/2016,349,2,10,,,,,,,,,,2,1,1,,,,,,,,,,,,,1,1,,1,,,1,,1,,1,,,,,
4/13/2016,349,3,31,,,,,,,,1,,2,1,2,3,1,,,,,,,,,,,4,4,,1,2,1,1,,4,,4,,,,,
4/13/2016,349,4,23,,,,,,,,,,3,1,2,1,1,,,,,,,,,,,3,3,,1,1,,1,,3,,3,,,,,
4/13/2016,349,5,13,,,,,,,,,,1,2,,,1,,,,,,,,,,,1,1,,2,1,,2,,1,,1,,,,,
4/13/2016,349,6,14,,,,,,,,,,2,,,,2,,,,,,,,,,,2,2,,,2,,,,2,,2,,,,,
4/13/2016,349,2P,14,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,,,,,,2,,,,,,,2,2
4/14/2016,350,1,35,,,,,1,,,,,5,2,1,2,2,,,,,,,,,,,4,3,,2,2,,3,,4,,4,,,,,
4/14/2016,350,2,34,,,,,,,,,1,4,3,2,,4,,,,,,,,,,,3,3,,3,2,,3,,3,,3,,,,,
4/14/2016,350,3,8,,,,,,,,,,,1,1,,,,,,,,,,,,,1,1,,1,,,1,,1,,1,,,,,
4/14/2016,350,5,8,,,,,,,,,,1,,1,2,,,,,,,,,,,,1,1,,,,,,,1,,1,,,,,
4/14/2016,350,2P,53,,,,,,,,,2,,,,,,,,1,4,4,4,2,2,3,,1,1,2,1,3,,1,3,1,1,2,4,,4,5,2
4/15/2016,351,1,80,,,,,2,,,,,4,4,5,5,7,,,,,,,,,,,10,10,,3,6,,4,,10,,10,,,,,
4/15/2016,351,2,16,,,,,,,,1,,1,,2,1,1,,,,,,,,,,,2,2,,,1,1,,,2,,2,,,,,
4/15/2016,351,3,18,,,,,,,,,,,1,1,1,3,,,,,,,,,,,2,2,,1,2,,1,,2,,2,,,,,
4/15/2016,351,4,18,,,,,,,,,,2,2,2,,,,,,,,,,,,,2,2,,2,,,2,,2,,2,,,,,
4/15/2016,351,5,11,,,,,,,,,,1,1,,1,1,,,,,,,,,,,1,1,,1,1,,1,,1,,1,,,,,
4/15/2016,351,6,2,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/2016,351,2P,64,,,,,,,,,1,,,,,,,,3,2,2,2,2,2,3,,3,3,1,3,4,,5,3,5,3,4,2,4,2,3,2
4/16/2016,352,1,69,,,,,,1,1,,,2,2,8,7,3,,,,,,,,,,,9,10,,2,3,,3,,9,,9,,,,,
4/16/2016,352,2,9,,,,,1,,,,,1,,1,1,,,,,,,,,,,,1,1,,,,,1,,1,,1,,,,,
4/16/2016,352,3,24,,,,,,,,,,4,1,3,2,,,,,,,,,,,,3,3,,1,,,1,,3,,3,,,,,
4/16/2016,352,4,8,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,2,,,2,,,,,,,,,
4/16/2016,352,5,2,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/16/2016,352,6,7,,,,,,,,,,,,,1,1,,,,,,,,,,,1,1,,,1,,,,1,,1,,,,,
4/16/2016,352,2P,57,,,2,,,,2,,1,,,,,,,,2,2,2,6,4,,6,,,2,1,,3,,4,6,2,2,,2,,2,6,
4/17/2016,353,1,37,,,,,1,,,,,4,,3,4,2,,,,,,,,,,,5,5,,,2,,1,,5,,5,,,,,
4/17/2016,353,2,19,,,,,,,2,,,3,1,1,,1,,,,,,,,,,,2,2,,1,1,,1,,2,,2,,,,,
4/17/2016,353,3,3,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,
4/17/2016,353,4,13,,,,,,,,,,1,,1,1,1,,,,,,,,,,,2,2,,,1,,,,2,,2,,,,,
4/17/2016,353,5,9,,,,,,,,,,,,1,1,2,,,,,,,,,,,1,1,,,1,,,,1,,1,,,,,
4/17/2016,353,6,4,,,,,,,,,,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
4/17/2016,353,2P,80,2,,2,,,,2,,2,,,,,,3,3,,2,,4,4,2,8,,4,4,,2,4,,3,8,6,,5,2,2,,4,2
4/18/2016,354,1,25,,,,,,,2,,,2,,,3,3,,,,,,,,,,,3,3,,,3,,,,3,,3,,,,,
4/18/2016,354,2,30,,,,,,,,,,1,3,2,1,3,,,,,,,,,,,3,3,,3,2,,3,,3,,3,,,,,
4/18/2016,354,3,17,,,,,,,,,,1,1,,1,2,,,,,,,,,,,2,2,,1,2,,1,,2,,2,,,,,
4/18/2016,354,4,7,,,,,,,,,,,,,1,1,,,,,,,,,,,1,1,,,1,,,,1,,1,,,,,
4/18/2016,354,5,7,,,,,,,,,,,,,1,1,,,,,,,,,,,1,1,,,1,,,,1,,1,,,,,
4/18/2016,354,2P,34,,,,,,,,,,,,,,,,,,2,,4,4,4,4,,,,,,2,,,4,,,,2,,,4,4
4/19/2016,355,1,29,,,,,,,1,,,1,2,2,2,4,,,,,,,,,,,3,3,,1,2,,2,,3,,3,,,,,
4/19/2016,355,2,29,,,,,,,,2,,1,1,3,3,2,,,,,,,,,,,3,3,,1,1,2,1,,3,,3,,,,,
4/19/2016,355,3,5,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,
4/19/2016,355,4,13,,,,,,,,,,2,,1,,1,,,,,,,,,,,2,2,,,1,,,,2,,2,,,,,
4/19/2016,355,5,6,,,,,,,,,,1,,1,,,,,,,,,,,,,1,1,,,,,,,1,,1,,,,,
4/19/2016,355,2P,28,,,,,,,,,,,,,,,,,,,,4,2,2,4,,,2,,,2,,,4,2,,,,,,4,2
4/20/2016,356,1,41,,,,,,,2,,,3,4,2,1,2,,,,,,,,,,,4,4,,4,3,,4,,4,,4,,,,,
4/20/2016,356,2,44,,,,,,,,,,6,3,3,7,3,,,,,,,,,,,4,4,,1,2,,3,,4,,4,,,,,
4/20/2016,356,3,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2016,356,4,11,,,,,,,,,,1,,2,,3,,,,,,,,,,,1,1,,,1,,,,1,,1,,,,,
4/20/2016,356,5,4,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,
4/20/2016,356,6,6,,,,,,,,,,,,1,1,,,,,,,,,,,,1,1,,,,,,,1,,1,,,,,
4/20/2016,356,2P,20,,,,,,,,,,,,,,,,,,2,,2,2,2,2,,,,,,2,,,2,,,,2,,,2,2
4/21/2016,357,1,33,,,,,,,,,1,1,1,2,4,3,,,,,,,,,,,4,4,,1,3,,1,,4,,4,,,,,
4/21/2016,357,2,25,,,,,,,,,,,1,4,2,3,,,,,,,,,,,3,3,,1,1,,1,,3,,3,,,,,
4/21/2016,357,3,6,,,,,,,,,,,,,,1,,,,,,,,,,,1,1,,,1,,,,1,,1,,,,,
4/21/2016,357,4,6,,,,,,,,,,,,1,1,,,,,,,,,,,,1,1,,,,,,,1,,1,,,,,
4/21/2016,357,5,6,,,,,,,,,,,2,,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,
4/21/2016,357,6,17,,,,,,,,,,,2,1,,1,,,,,,,,,,,2,2,,2,1,,2,,2,,2,,,,,
4/21/2016,357,2P,20,,,,,,,,,,,,,,,,,,2,,2,2,2,2,,,,,,2,,,2,,,,2,,,2,2
4/22/2016,358,1,20,,,,,,,,,1,3,2,1,1,,,,,,,,,,,,2,2,,2,,,2,,2,,2,,,,,
4/22/2016,358,2,33,,,,,,,,,,1,3,4,,2,,,,,,,,,,,4,4,,3,1,,3,,4,,4,,,,,
4/22/2016,358,3,25,1,,,,,,,,,2,2,2,3,2,,,,,,,,,,,2,2,,1,1,,3,,2,,2,,,,,
4/22/2016,358,4,17,,,,,,,,,,,1,,3,2,,,,,,,,,,,2,2,,,2,,1,,2,,2,,,,,
4/22/2016,358,5,20,,,,,,,,,,2,2,,,2,,,,,,,,,,,2,2,,2,2,,2,,2,,2,,,,,
4/22/2016,358,2P,18,,,,,,,,,,,,,,,,,,2,,,,,2,,,2,,,2,,,2,2,,4,2,,,,
4/23/2016,359,1,24,,,,,,,,,,3,3,1,2,1,,,,,,,,,,,2,2,,2,1,,3,,2,,2,,,,,
4/23/2016,359,2,34,,,1,,,,,,,1,,3,3,2,,,,,,,,,,,5,5,,1,2,,1,,5,,5,,,,,
4/23/2016,359,3,26,,,,,,,,,,1,2,2,4,1,,,,,,,,,,,3,3,,1,1,,2,,3,,3,,,,,
4/23/2016,359,4,30,,,,,,,,,,1,1,1,4,3,,,,,,,,,,,4,4,,,3,,1,,4,,4,,,,,
4/23/2016,359,5,6,,,,,,,,,,1,,1,,,,,,,,,,,,,1,1,,,,,,,1,,1,,,,,
4/23/2016,359,2P,60,,,,,,,,,2,,,,,,1,1,2,4,4,3,1,,6,,1,3,2,,5,,1,6,3,2,2,4,,4,3,
4/24/2016,360,1,21,,,,,,,,,,3,1,,4,2,,,,,,,,,,,2,2,,,2,,1,,2,,2,,,,,
4/24/2016,360,2,37,,,,,1,,,,,1,2,2,2,4,,,,,,,,,,,4,4,,3,3,,3,,4,,4,,,,,
4/24/2016,360,3,9,,,,,,,,,,1,,1,,2,,,,,,,,,,,1,1,,,1,,,,1,,1,,,,,
4/24/2016,360,4,20,,,,,,,,,,2,1,,3,2,,,,,,,,,,,2,2,,1,2,,1,,2,,2,,,,,
4/24/2016,360,5,18,,,,,,,,,,1,2,1,1,1,,,,,,,,,,,2,2,,1,1,,2,,2,,2,,,,,
4/24/2016,360,6,15,,,,,,,,,,,1,1,1,1,,,,,,,,,,,2,2,,1,1,,1,,2,,2,,,,,
4/24/2016,360,2P,91,,,,,,,,,1,,,,,,1,1,4,2,2,3,3,2,6,,5,5,1,4,6,,6,6,8,4,7,2,4,2,4,2
4/25/2016,361,1,33,,,,,,,2,,,2,2,2,3,3,,,,,,,,,,,3,3,,2,3,,2,,3,,3,,,,,
4/25/2016,361,2,15,,,,,,,,,,2,2,,1,1,,,,,,,,,,,1,1,,2,1,,2,,1,,1,,,,,
4/25/2016,361,3,4,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,
4/25/2016,361,4,25,,,,,,,,,,,3,2,,1,,,,,,,,,,,3,3,,3,1,,3,,3,,3,,,,,
4/25/2016,361,2P,39,,,,,,,,,1,,,,,,,,,4,2,4,2,2,4,,,,1,,3,,,4,,,,4,,2,4,2
4/26/2016,362,1,31,,,,,1,,,,,2,1,5,2,1,,,,,,,,,,,4,4,,1,,,2,,4,,4,,,,,
4/26/2016,362,2,26,,,,,,,,,,2,1,1,4,2,,,,,,,,,,,3,3,,1,2,,1,,3,,3,,,,,
4/26/2016,362,3,2,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/2016,362,4,4,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,
4/26/2016,362,5,7,,,,,,,,,,,,,1,1,,,,,,,,,,,1,1,,,1,,,,1,,1,,,,,
4/26/2016,362,2P,50,,,,,,,,,,,,,,,,,,2,2,2,2,2,6,,2,2,,2,4,,2,6,3,,3,2,2,2,2,2
4/27/2016,363,1,42,,,,1,1,,,,,2,6,4,,,,,,,,,,,,,4,4,,6,,,6,,4,,4,,,,,
4/27/2016,363,2,34,,,,,1,,,,,1,,1,5,5,,,,,,,,,,,4,4,,,4,,1,,4,,4,,,,,
4/27/2016,363,3,6,,,,,,,,,,,,1,1,,,,,,,,,,,,1,1,,,,,,,1,,1,,,,,
4/27/2016,363,4,9,,,,,,,,,,,1,,,1,,,,,,,,,,,1,1,,1,1,,1,,1,,1,,,,,
4/27/2016,363,5,6,,,,,,,,,,,,1,1,,,,,,,,,,,,1,1,,,,,,,1,,1,,,,,
4/27/2016,363,2P,35,,,,,2,,2,,1,,,,,,,,,2,2,4,2,,4,,,,1,,1,,2,4,,,,2,,2,4,
4/28/2016,364,1,17,,,,,,,,,,4,1,1,2,2,,,,,,,,,,,1,1,,1,1,,1,,1,,1,,,,,
4/28/2016,364,2,34,,,,,,,,1,,1,3,3,4,3,,,,,,,,,,,3,3,,2,1,1,3,,3,,3,,,,,
4/28/2016,364,3,24,,,,,,,,,,1,2,2,2,1,,,,,,,,,,,3,3,,1,1,,2,,3,,3,,,,,
4/28/2016,364,4,25,,,,,,,,,,1,3,3,1,,,,,,,,,,,,3,3,,2,,,3,,3,,3,,,,,
4/28/2016,364,5,7,,,,,,,,,,1,,,,1,,,,,,,,,,,1,1,,,1,,,,1,,1,,,,,
4/28/2016,364,6,9,,,,,,,,,,,1,,,1,,,,,,,,,,,1,1,,1,1,,1,,1,,1,,,,,
4/28/2016,364,2P,16,,,2,,,,2,,,,,,,,,,,,,2,2,,2,,,,,,,,2,2,,,,,,,2,
4/29/2016,365,1,44,,,1,1,,,,,,2,3,3,,2,,,,,,,,,,,5,5,,5,2,,5,,5,,5,,,,,
4/29/2016,365,2,14,,,,,,,,,,1,1,2,,,,,,,,,,,,,2,2,,1,,,1,,2,,2,,,,,
4/29/2016,365,3,20,,,,,,,,,,1,2,1,3,1,,,,,,,,,,,2,2,,1,1,,2,,2,,2,,,,,
4/29/2016,365,4,17,,,,,,,,,,1,1,2,,2,,,,,,,,,,,2,2,,1,1,,1,,2,,2,,,,,
4/29/2016,365,5,8,,,,,,,,,,1,,1,,1,,,,,,,,,,,1,1,,,1,,,,1,,1,,,,,
4/29/2016,365,6,8,,,,,,,,,,,1,1,,,,,,,,,,,,,1,1,,1,,,1,,1,,1,,,,,
4/29/2016,365,2P,87,,,,2,,,,,2,,,,,,,,,4,6,6,2,,8,,2,4,2,2,6,,4,8,5,,5,4,2,6,7,
4/30/2016,366,1,23,,,,,,,,,,3,3,2,2,,,,,,,,,,,,2,2,,2,,,3,,2,,2,,,,,
4/30/2016,366,2,56,,,,,,,,2,,5,5,5,5,2,,,,,,,,,,,5,5,,3,2,2,5,,5,,5,,,,,
4/30/2016,366,3,9,,,,,,,,,,,,,1,2,,,,,,,,,,,1,1,,,2,,,,1,,1,,,,,
4/30/2016,366,4,19,,,,,,,,,,,2,2,,2,,,,,,,,,,,2,2,,2,1,,2,,2,,2,,,,,
4/30/2016,366,5,12,,,,,,,,,,1,2,,2,,,,,,,,,,,,1,1,,1,,,2,,1,,1,,,,,
4/30/2016,366,2P,41,,,,,,,,,1,,,,,,,,,2,2,2,,,4,,2,2,1,2,3,,2,4,3,,3,2,2,2,2,
5/1/2016,367,1,357,3,,1,6,8,,2,6,2,18,17,15,9,15,,,2,2,2,2,2,2,2,,36,36,1,23,22,6,28,2,37,2,37,2,2,2,3,2
5/1/2016,367,1,93,,,1,4,4,,,,1,4,6,5,2,5,,,,,,,,,,,9,9,,10,4,,11,,9,,9,,,,,
5/1/2016,367,2,98,,,,,4,,,2,,8,7,7,2,4,,,,,,,,,,,11,11,,6,5,2,7,,11,,11,,,,,
5/1/2016,367,3,95,3,,,2,,,2,4,,4,3,2,5,4,,,,,,,,,,,11,11,,4,8,4,6,,11,,11,,,,,
5/1/2016,367,4,6,,,,,,,,,,1,,1,,,,,,,,,,,,,1,1,,,,,,,1,,1,,,,,
