date,Campsite,site_num,1,2,3,4,5,6,2P
3/21/2016,entrance2,10,1,2,2,2,,,
3/21/2016,entrance3,11,2,4,1,1,,,
3/21/2016,entrance4,12,2,2,1,2,,1,
3/21/2016,gate3,13,,,,,,,6
3/21/2016,gate4,14,,,,,,,2
3/21/2016,gate5,15,,,,,,,6
3/21/2016,gate6,33,,,,,,,4
3/21/2016,gate7,34,,,,,,,4
3/21/2016,gate8,16,,,,,,,6
3/21/2016,general-gate1,17,3,4,1,2,,1,
3/21/2016,general-gate2,18,3,4,1,2,,1,
3/21/2016,general-gate3,19,,,,,,,1
3/21/2016,general-gate4,20,1,,,1,,2,
3/21/2016,general-gate5,21,2,3,,1,,1,5
3/21/2016,general-gate6,22,,2,,,,,
3/21/2016,general-gate7,23,2,1,,1,,2,
3/21/2016,ranger-base,24,,,,,,,6
3/21/2016,ranger-stop0,25,3,4,1,2,,1,
3/21/2016,ranger-stop2,26,3,4,1,2,,1,
3/21/2016,ranger-stop3,27,,,,,,,6
3/21/2016,ranger-stop5,29,,,,,,,2
3/21/2016,ranger-stop6,30,,,,,,,6
3/21/2016,ranger-stop7,36,,,,,,,4
3/22/2016,camping7,6,,2,,,,,
3/22/2016,entrance0,8,,2,,1,,,
3/22/2016,entrance1,9,,1,,1,,1,
3/22/2016,entrance2,10,1,2,,2,1,,
3/22/2016,entrance3,11,,2,,1,1,,
3/22/2016,entrance4,12,1,1,,3,,,
3/22/2016,gate5,15,,,,,,,2
3/22/2016,gate6,33,,,,,,,2
3/22/2016,gate7,34,,,,,,,2
3/22/2016,gate8,16,,,,,,,2
3/22/2016,general-gate1,17,,1,,3,1,,
3/22/2016,general-gate2,18,,1,,3,1,,
3/22/2016,general-gate4,20,,,,1,,,
3/22/2016,general-gate5,21,,1,,2,,,
3/22/2016,general-gate6,22,,2,,,,,
3/22/2016,general-gate7,23,,1,,1,,,
3/22/2016,ranger-base,24,,,,,,,2
3/22/2016,ranger-stop0,25,,1,,3,1,,
3/22/2016,ranger-stop2,26,,1,,3,1,,
3/22/2016,ranger-stop6,30,,,,,,,2
3/22/2016,ranger-stop7,36,,,,,,,2
3/23/2016,camping3,3,2,,,,,,
3/23/2016,camping7,6,,,,,,,2
3/23/2016,camping8,7,,,,,,,3
3/23/2016,entrance0,8,4,,,1,1,,
3/23/2016,entrance1,9,2,,,4,,,
3/23/2016,entrance2,10,3,1,,,,,
3/23/2016,entrance3,11,1,,,1,,,
3/23/2016,entrance4,12,2,1,,,1,,
3/23/2016,gate3,13,,,,,,,6
3/23/2016,gate4,14,,,,,,,4
3/23/2016,gate5,15,,,,,,,6
3/23/2016,gate6,33,,,,,,,4
3/23/2016,gate7,34,,,,,,,2
3/23/2016,gate8,16,,,,,,,8
3/23/2016,general-gate1,17,3,,,,1,,
3/23/2016,general-gate2,18,3,,,,1,,4
3/23/2016,general-gate3,19,,,,,,,1
3/23/2016,general-gate4,20,4,,,1,,,
3/23/2016,general-gate5,21,1,,,,1,,9
3/23/2016,general-gate6,22,,,,,,,2
3/23/2016,general-gate7,23,4,,,2,,,2
3/23/2016,ranger-base,24,,,,,,,8
3/23/2016,ranger-stop0,25,3,,,,1,,4
3/23/2016,ranger-stop2,26,3,,,,1,,4
3/23/2016,ranger-stop3,27,,,,,,,6
3/23/2016,ranger-stop4,28,,,,,,,2
3/23/2016,ranger-stop5,29,,,,,,,4
3/23/2016,ranger-stop6,30,,,,,,,6
3/23/2016,ranger-stop7,36,,,,,,,2
3/24/2016,camping0,1,,,,,,,2
3/24/2016,camping6,5,,1,,,,,
3/24/2016,entrance0,8,2,2,,,,,
3/24/2016,entrance1,9,5,3,,1,,,
3/24/2016,entrance2,10,,1,,2,,1,
3/24/2016,entrance3,11,1,1,1,2,,,
3/24/2016,entrance4,12,1,2,1,4,,1,
3/24/2016,gate0,39,,,,,,,1
3/24/2016,gate1,40,,,,,,,1
3/24/2016,gate2,32,,,,,,,2
3/24/2016,gate5,15,,,,,,,2
3/24/2016,gate6,33,,,,,,,2
3/24/2016,gate8,16,,,,,,,2
3/24/2016,general-gate1,17,2,2,1,4,,,
3/24/2016,general-gate2,18,1,2,1,4,,,
3/24/2016,general-gate4,20,4,3,,2,,,
3/24/2016,general-gate5,21,1,2,1,3,,,
3/24/2016,general-gate7,23,5,3,,2,,,1
3/24/2016,ranger-base,24,,,,,,,2
3/24/2016,ranger-stop0,25,1,2,1,4,,,
3/24/2016,ranger-stop1,35,,,,,,,2
3/24/2016,ranger-stop2,26,2,2,1,4,,,
3/24/2016,ranger-stop6,30,,,,,,,2
3/25/2016,camping0,1,1,,,,,,
3/25/2016,camping5,4,,1,,,,,
3/25/2016,camping8,7,,,,,,,1
3/25/2016,entrance0,8,4,2,,2,1,,
3/25/2016,entrance1,9,1,4,,2,,,
3/25/2016,entrance2,10,1,3,,1,1,1,
3/25/2016,entrance3,11,4,3,,,,1,
3/25/2016,entrance4,12,4,1,,,,,
3/25/2016,gate3,13,,,,,,,2
3/25/2016,gate4,14,,,,,,,2
3/25/2016,gate5,15,,,,,,,2
3/25/2016,gate8,16,,,,,,,2
3/25/2016,general-gate1,17,4,4,,1,1,1,
3/25/2016,general-gate2,18,5,4,,1,1,1,
3/25/2016,general-gate3,19,,,,,,,1
3/25/2016,general-gate4,20,1,3,,1,,,
3/25/2016,general-gate5,21,4,1,,,,,1
3/25/2016,general-gate7,23,2,4,,1,,,
3/25/2016,ranger-base,24,,,,,,,2
3/25/2016,ranger-stop0,25,5,4,,1,1,1,
3/25/2016,ranger-stop2,26,4,4,,1,1,1,
3/25/2016,ranger-stop3,27,,,,,,,2
3/25/2016,ranger-stop5,29,,,,,,,2
3/25/2016,ranger-stop6,30,,,,,,,2
3/26/2016,camping3,3,,2,,,,,
3/26/2016,camping5,4,,1,,,,,
3/26/2016,camping6,5,,1,,,,,
3/26/2016,camping8,7,,,,,,,1
3/26/2016,entrance0,8,3,,1,1,,,
3/26/2016,entrance1,9,4,1,,2,,,
3/26/2016,entrance2,10,4,1,1,1,,,
3/26/2016,entrance3,11,1,1,,2,,,
3/26/2016,entrance4,12,4,1,2,,,,
3/26/2016,gate2,32,,,,,,,2
3/26/2016,gate3,13,,,,,,,2
3/26/2016,gate4,14,,,,,,,2
3/26/2016,gate5,15,,,,,,,4
3/26/2016,gate6,33,,,,,,,2
3/26/2016,gate7,34,,,,,,,2
3/26/2016,gate8,16,,,,,,,4
3/26/2016,general-gate1,17,6,3,1,1,,,
3/26/2016,general-gate2,18,6,3,1,1,,,
3/26/2016,general-gate3,19,,,,,,,1
3/26/2016,general-gate4,20,4,2,,1,,,
3/26/2016,general-gate5,21,3,2,1,,,,1
3/26/2016,general-gate7,23,4,2,,2,,,3
3/26/2016,ranger-base,24,,,,,,,4
3/26/2016,ranger-stop0,25,6,3,1,1,,,
3/26/2016,ranger-stop1,35,,,,,,,2
3/26/2016,ranger-stop2,26,6,3,1,1,,,
3/26/2016,ranger-stop3,27,,,,,,,2
3/26/2016,ranger-stop4,28,,,,,,,2
3/26/2016,ranger-stop5,29,,,,,,,2
3/26/2016,ranger-stop6,30,,,,,,,5
3/26/2016,ranger-stop7,36,,,,,,,2
3/27/2016,camping0,1,1,,,,,,
3/27/2016,camping2,2,2,,,,,,
3/27/2016,camping8,7,,,,,,,2
3/27/2016,entrance0,8,1,4,1,,1,,
3/27/2016,entrance1,9,3,3,,1,,1,
3/27/2016,entrance2,10,3,2,,1,,,
3/27/2016,entrance3,11,2,,,1,1,1,
3/27/2016,entrance4,12,3,1,1,1,,,
3/27/2016,gate3,13,,,,,,,4
3/27/2016,gate4,14,,,,,,,4
3/27/2016,gate5,15,,,,,,,4
3/27/2016,gate8,16,,,,,,,6
3/27/2016,general-gate1,17,5,1,1,2,,,2
3/27/2016,general-gate2,18,5,1,1,2,,,2
3/27/2016,general-gate3,19,,,,,,,2
3/27/2016,general-gate4,20,5,3,,1,,,2
3/27/2016,general-gate5,21,3,,1,1,,,4
3/27/2016,general-gate7,23,6,3,,1,,1,2
3/27/2016,ranger-base,24,,,,,,,6
3/27/2016,ranger-stop0,25,5,1,1,2,,,3
3/27/2016,ranger-stop2,26,5,1,1,2,,,3
3/27/2016,ranger-stop3,27,,,,,,,4
3/27/2016,ranger-stop4,28,,,,,,,2
3/27/2016,ranger-stop5,29,,,,,,,4
3/27/2016,ranger-stop6,30,,,,,,,4
3/28/2016,camping4,31,,,,,,,2
3/28/2016,camping5,4,2,,,,,,
3/28/2016,camping8,7,,,,,,,2
3/28/2016,entrance0,8,2,2,,,,,
3/28/2016,entrance1,9,1,2,1,1,,,
3/28/2016,entrance2,10,2,2,1,1,1,,
3/28/2016,entrance3,11,2,2,,,,,
3/28/2016,entrance4,12,2,2,,,1,,
3/28/2016,gate2,32,,,,,,,2
3/28/2016,gate3,13,,,,,,,4
3/28/2016,gate4,14,,,,,,,4
3/28/2016,gate5,15,,,,,,,6
3/28/2016,gate6,33,,,,,,,4
3/28/2016,gate7,34,,,,,,,2
3/28/2016,gate8,16,,,,,,,6
3/28/2016,general-gate1,17,3,2,1,1,,,2
3/28/2016,general-gate2,18,3,2,1,1,,,2
3/28/2016,general-gate3,19,,,,,,,2
3/28/2016,general-gate4,20,3,2,1,1,,,2
3/28/2016,general-gate5,21,1,1,,,,,4
3/28/2016,general-gate7,23,3,2,1,1,,,5
3/28/2016,ranger-base,24,,,,,,,6
3/28/2016,ranger-stop0,25,3,2,1,1,,,3
3/28/2016,ranger-stop1,35,,,,,,,2
3/28/2016,ranger-stop2,26,3,2,1,1,,,3
3/28/2016,ranger-stop3,27,,,,,,,4
3/28/2016,ranger-stop4,28,,,,,,,2
3/28/2016,ranger-stop5,29,,,,,,,4
3/28/2016,ranger-stop6,30,,,,,,,7
3/28/2016,ranger-stop7,36,,,,,,,2
3/29/2016,camping8,7,,2,,,,,1
3/29/2016,entrance0,8,4,,,,,,
3/29/2016,entrance1,9,3,2,,1,1,,
3/29/2016,entrance2,10,2,1,,,,,
3/29/2016,entrance3,11,2,2,,,,,
3/29/2016,entrance4,12,3,1,,1,,,
3/29/2016,gate3,13,,,,,,,4
3/29/2016,gate4,14,,,,,,,2
3/29/2016,gate5,15,,,,,,,4
3/29/2016,gate6,33,,,,,,,2
3/29/2016,gate7,34,,,,,,,2
3/29/2016,gate8,16,,,,,,,4
3/29/2016,general-gate1,17,5,4,,1,,,
3/29/2016,general-gate2,18,5,4,,1,,,
3/29/2016,general-gate3,19,,,,,,,1
3/29/2016,general-gate4,20,3,2,,1,,,
3/29/2016,general-gate5,21,3,1,,1,,,3
3/29/2016,general-gate7,23,3,2,,1,,,
3/29/2016,ranger-base,24,,,,,,,4
3/29/2016,ranger-stop0,25,5,4,,1,,,
3/29/2016,ranger-stop2,26,5,4,,1,,,
3/29/2016,ranger-stop3,27,,,,,,,4
3/29/2016,ranger-stop5,29,,,,,,,2
3/29/2016,ranger-stop6,30,,,,,,,4
3/29/2016,ranger-stop7,36,,,,,,,2
3/30/2016,camping3,3,2,,,,,,
3/30/2016,camping8,7,,,,,,,2
3/30/2016,entrance0,8,1,,2,2,3,,
3/30/2016,entrance1,9,3,,,2,2,,
3/30/2016,entrance2,10,2,,2,,2,1,
3/30/2016,entrance3,11,,,2,2,4,2,
3/30/2016,entrance4,12,2,,2,,,1,
3/30/2016,gate2,32,,,,,,,2
3/30/2016,gate3,13,,,,,,,4
3/30/2016,gate4,14,,,,,,,4
3/30/2016,gate5,15,,,,,,,4
3/30/2016,gate6,33,,,,,,,2
3/30/2016,gate7,34,,,,,,,2
3/30/2016,gate8,16,,,,,,,4
3/30/2016,general-gate1,17,4,,,,2,2,2
3/30/2016,general-gate2,18,4,,,,2,2,2
3/30/2016,general-gate3,19,,,,,,,2
3/30/2016,general-gate4,20,5,,,1,2,,2
3/30/2016,general-gate5,21,2,,,,,1,4
3/30/2016,general-gate7,23,5,,,2,3,,3
3/30/2016,ranger-base,24,,,,,,,4
3/30/2016,ranger-stop0,25,4,,,,2,2,3
3/30/2016,ranger-stop1,35,,,,,,,2
3/30/2016,ranger-stop2,26,4,,,,2,2,3
3/30/2016,ranger-stop3,27,,,,,,,4
3/30/2016,ranger-stop4,28,,,,,,,2
3/30/2016,ranger-stop5,29,,,,,,,4
3/30/2016,ranger-stop6,30,,,,,,,5
3/30/2016,ranger-stop7,36,,,,,,,2
3/31/2016,camping0,1,1,,,,,,
3/31/2016,camping4,31,1,,,,,,
3/31/2016,camping5,4,,,1,,,,
3/31/2016,entrance0,8,3,4,1,,,,
3/31/2016,entrance1,9,3,3,,,1,,
3/31/2016,entrance2,10,1,1,,2,,,
3/31/2016,entrance3,11,1,3,,2,1,1,
3/31/2016,entrance4,12,2,1,1,,1,1,
3/31/2016,gate3,13,,,,,,,4
3/31/2016,gate5,15,,,,,,,2
3/31/2016,gate6,33,,,,,,,2
3/31/2016,gate7,34,,,,,,,2
3/31/2016,gate8,16,,,,,,,4
3/31/2016,general-gate1,17,3,2,2,2,2,1,
3/31/2016,general-gate2,18,3,2,1,2,2,1,
3/31/2016,general-gate4,20,3,3,1,,1,,
3/31/2016,general-gate5,21,2,1,1,,1,1,4
3/31/2016,general-gate7,23,3,3,1,,1,,
3/31/2016,ranger-base,24,,,,,,,4
3/31/2016,ranger-stop0,25,3,2,1,2,2,1,
3/31/2016,ranger-stop2,26,3,2,2,2,2,1,
3/31/2016,ranger-stop3,27,,,,,,,4
3/31/2016,ranger-stop6,30,,,,,,,2
3/31/2016,ranger-stop7,36,,,,,,,2
4/1/2016,camping0,1,1,,,,,,
4/1/2016,camping3,3,,,,,,,2
4/1/2016,camping4,31,1,,,,,,
4/1/2016,entrance0,8,2,,,1,,1,
4/1/2016,entrance1,9,3,2,1,1,2,,
4/1/2016,entrance2,10,2,,1,3,1,,
4/1/2016,entrance3,11,3,3,,1,2,,
4/1/2016,entrance4,12,2,1,1,2,2,,
4/1/2016,gate0,39,,,,,,,1
4/1/2016,gate1,40,,,,,,,1
4/1/2016,gate5,15,,,,,,,1
4/1/2016,gate6,33,,,,,,,1
4/1/2016,gate8,16,,,,,,,2
4/1/2016,general-gate1,17,4,1,1,1,2,,1
4/1/2016,general-gate2,18,4,1,2,1,2,,1
4/1/2016,general-gate4,20,4,,1,1,1,1,
4/1/2016,general-gate5,21,2,1,1,,2,,1
4/1/2016,general-gate7,23,5,2,1,1,2,1,1
4/1/2016,ranger-base,24,,,,,,,2
4/1/2016,ranger-stop0,25,4,1,2,1,2,,2
4/1/2016,ranger-stop2,26,4,1,1,1,2,,1
4/1/2016,ranger-stop6,30,,,,,,,1
4/2/2016,camping4,31,1,,,,,,
4/2/2016,camping8,7,2,,,,,,3
4/2/2016,entrance0,8,3,2,1,,2,,
4/2/2016,entrance1,9,,3,2,2,2,2,
4/2/2016,entrance2,10,2,1,2,,,,
4/2/2016,entrance3,11,2,1,1,,2,1,
4/2/2016,entrance4,12,2,1,2,2,,,
4/2/2016,gate3,13,,,,,,,6
4/2/2016,gate4,14,,,,,,,6
4/2/2016,gate5,15,,,,,,,6
4/2/2016,gate8,16,,,,,,,6
4/2/2016,general-gate1,17,4,2,2,2,,,
4/2/2016,general-gate2,18,4,2,2,2,,,
4/2/2016,general-gate3,19,1,,,,,,3
4/2/2016,general-gate4,20,,3,1,2,1,,
4/2/2016,general-gate5,21,2,1,1,2,,,3
4/2/2016,general-gate7,23,1,3,2,2,2,1,
4/2/2016,ranger-base,24,,,,,,,6
4/2/2016,ranger-stop0,25,4,2,2,2,,,
4/2/2016,ranger-stop2,26,4,2,2,2,,,
4/2/2016,ranger-stop3,27,,,,,,,6
4/2/2016,ranger-stop5,29,,,,,,,6
4/2/2016,ranger-stop6,30,,,,,,,6
4/3/2016,camping0,1,1,,,,,,
4/3/2016,camping4,31,,1,,,,,2
4/3/2016,camping7,6,,,,,,,2
4/3/2016,entrance0,8,1,3,,1,,,
4/3/2016,entrance1,9,2,1,1,1,,,
4/3/2016,entrance2,10,3,1,1,1,1,,
4/3/2016,entrance3,11,2,2,1,,1,,
4/3/2016,entrance4,12,1,1,1,1,,,
4/3/2016,gate0,39,,,,,,,1
4/3/2016,gate1,40,,,,,,,1
4/3/2016,gate3,13,,,,,,,2
4/3/2016,gate5,15,,,,,,,3
4/3/2016,gate6,33,,,,,,,3
4/3/2016,gate7,34,,,,,,,2
4/3/2016,gate8,16,,,,,,,4
4/3/2016,general-gate1,17,2,3,2,2,1,,1
4/3/2016,general-gate2,18,2,2,2,2,1,,3
4/3/2016,general-gate4,20,1,2,1,1,,,
4/3/2016,general-gate5,21,,1,1,1,,,5
4/3/2016,general-gate6,22,,,,,,,2
4/3/2016,general-gate7,23,3,2,1,1,,,1
4/3/2016,ranger-base,24,,,,,,,4
4/3/2016,ranger-stop0,25,2,3,2,2,1,,4
4/3/2016,ranger-stop2,26,2,3,2,2,1,,1
4/3/2016,ranger-stop3,27,,,,,,,2
4/3/2016,ranger-stop6,30,,,,,,,3
4/3/2016,ranger-stop7,36,,,,,,,2
4/4/2016,camping5,4,,1,1,,,,
4/4/2016,camping8,7,,,,,,,3
4/4/2016,entrance0,8,2,1,1,1,2,,
4/4/2016,entrance1,9,1,2,1,,,1,
4/4/2016,entrance2,10,1,3,,,1,,
4/4/2016,entrance3,11,,2,2,,1,1,
4/4/2016,entrance4,12,,2,1,1,,,
4/4/2016,gate2,32,,,,,,,2
4/4/2016,gate3,13,,,,,,,6
4/4/2016,gate4,14,,,,,,,6
4/4/2016,gate5,15,,,,,,,6
4/4/2016,gate6,33,,,,,,,2
4/4/2016,gate7,34,,,,,,,2
4/4/2016,gate8,16,,,,,,,8
4/4/2016,general-gate1,17,1,4,1,1,1,,4
4/4/2016,general-gate2,18,1,5,1,1,1,,4
4/4/2016,general-gate3,19,,,,,,,3
4/4/2016,general-gate4,20,1,3,1,,,,4
4/4/2016,general-gate5,21,,2,1,1,,,7
4/4/2016,general-gate7,23,1,3,2,,,1,5
4/4/2016,ranger-base,24,,,,,,,8
4/4/2016,ranger-stop0,25,1,4,1,1,1,,6
4/4/2016,ranger-stop1,35,,,,,,,2
4/4/2016,ranger-stop2,26,1,4,1,1,1,,6
4/4/2016,ranger-stop3,27,,,,,,,6
4/4/2016,ranger-stop4,28,,,,,,,4
4/4/2016,ranger-stop5,29,,,,,,,6
4/4/2016,ranger-stop6,30,,,,,,,7
4/4/2016,ranger-stop7,36,,,,,,,2
4/5/2016,camping5,4,,1,,,,,
4/5/2016,camping7,6,1,,,,,,
4/5/2016,camping8,7,,,,,,,2
4/5/2016,entrance0,8,,4,1,3,,1,
4/5/2016,entrance1,9,,3,1,,,2,
4/5/2016,entrance2,10,1,,3,2,,1,
4/5/2016,entrance3,11,2,1,1,,,,
4/5/2016,entrance4,12,1,3,1,3,,,
4/5/2016,gate0,39,,,,,,,1
4/5/2016,gate1,40,,,,,,,1
4/5/2016,gate2,32,,,,,,,2
4/5/2016,gate3,13,,,,,,,6
4/5/2016,gate4,14,,,,,,,6
4/5/2016,gate5,15,,,,,,,9
4/5/2016,gate6,33,,,,,,,5
4/5/2016,gate7,34,,,,,,,2
4/5/2016,gate8,16,,,,,,,8
4/5/2016,general-gate1,17,1,3,2,3,,1,1
4/5/2016,general-gate2,18,1,3,2,3,,1,1
4/5/2016,general-gate3,19,,,,,,,2
4/5/2016,general-gate4,20,,2,2,,,2,
4/5/2016,general-gate5,21,1,3,,2,,,5
4/5/2016,general-gate6,22,1,,,,,,
4/5/2016,general-gate7,23,,3,1,,,2,3
4/5/2016,ranger-base,24,,,,,,,8
4/5/2016,ranger-stop0,25,1,3,2,3,,1,1
4/5/2016,ranger-stop1,35,,,,,,,2
4/5/2016,ranger-stop2,26,1,3,2,3,,1,2
4/5/2016,ranger-stop3,27,,,,,,,6
4/5/2016,ranger-stop4,28,,,,,,,2
4/5/2016,ranger-stop5,29,,,,,,,6
4/5/2016,ranger-stop6,30,,,,,,,9
4/5/2016,ranger-stop7,36,,,,,,,2
4/6/2016,camping8,7,1,,,,,,1
4/6/2016,entrance0,8,2,1,2,1,1,1,
4/6/2016,entrance1,9,3,2,2,1,1,,
4/6/2016,entrance2,10,4,1,1,1,,1,
4/6/2016,entrance3,11,3,5,2,1,,3,
4/6/2016,entrance4,12,4,3,2,,,1,
4/6/2016,gate2,32,,,,,,,2
4/6/2016,gate3,13,,,,,,,2
4/6/2016,gate4,14,,,,,,,2
4/6/2016,gate5,15,,,,,,,4
4/6/2016,gate6,33,,,,,,,2
4/6/2016,gate8,16,,,,,,,6
4/6/2016,general-gate1,17,5,4,3,1,,2,2
4/6/2016,general-gate2,18,5,4,3,1,,2,2
4/6/2016,general-gate3,19,,,,,,,1
4/6/2016,general-gate4,20,2,,,1,1,,2
4/6/2016,general-gate5,21,3,3,2,,,1,3
4/6/2016,general-gate7,23,3,2,2,1,1,,4
4/6/2016,ranger-base,24,,,,,,,6
4/6/2016,ranger-stop0,25,5,4,3,1,,2,3
4/6/2016,ranger-stop1,35,,,,,,,2
4/6/2016,ranger-stop2,26,5,4,3,1,,2,3
4/6/2016,ranger-stop3,27,,,,,,,2
4/6/2016,ranger-stop4,28,,,,,,,2
4/6/2016,ranger-stop5,29,,,,,,,2
4/6/2016,ranger-stop6,30,,,,,,,4
4/7/2016,camping2,2,,1,,,,,
4/7/2016,camping7,6,1,,,,,,
4/7/2016,camping8,7,,,,,,,1
4/7/2016,entrance0,8,2,1,,,,1,
4/7/2016,entrance1,9,2,1,1,2,,,
4/7/2016,entrance2,10,2,,1,,,,
4/7/2016,entrance3,11,6,,,2,,1,
4/7/2016,entrance4,12,3,1,,,,2,
4/7/2016,gate3,13,,,,,,,6
4/7/2016,gate4,14,,,,,,,2
4/7/2016,gate5,15,,,,,,,6
4/7/2016,gate6,33,,,,,,,4
4/7/2016,gate7,34,,,,,,,4
4/7/2016,gate8,16,,,,,,,8
4/7/2016,general-gate1,17,6,1,1,,,2,2
4/7/2016,general-gate2,18,6,1,1,,,2,2
4/7/2016,general-gate3,19,,,,,,,1
4/7/2016,general-gate4,20,1,2,1,,,,2
4/7/2016,general-gate5,21,4,1,,,,2,7
4/7/2016,general-gate6,22,1,,,,,,
4/7/2016,general-gate7,23,2,2,1,2,,,2
4/7/2016,ranger-base,24,,,,,,,8
4/7/2016,ranger-stop0,25,6,1,1,,,2,3
4/7/2016,ranger-stop2,26,6,1,1,,,2,3
4/7/2016,ranger-stop3,27,,,,,,,6
4/7/2016,ranger-stop4,28,,,,,,,2
4/7/2016,ranger-stop5,29,,,,,,,2
4/7/2016,ranger-stop6,30,,,,,,,6
4/7/2016,ranger-stop7,36,,,,,,,4
4/8/2016,camping0,1,1,,,,,,
4/8/2016,camping4,31,,1,,,,,
4/8/2016,camping7,6,,,1,,,,
4/8/2016,camping8,7,1,,,,,,
4/8/2016,entrance0,8,,5,,1,,1,
4/8/2016,entrance1,9,,1,,,,1,
4/8/2016,entrance2,10,2,1,1,,,1,
4/8/2016,entrance3,11,2,2,1,2,,1,
4/8/2016,entrance4,12,,6,1,1,,,
4/8/2016,gate0,39,,,,,,,1
4/8/2016,gate1,40,,,,,,,1
4/8/2016,gate2,32,,,,,,,2
4/8/2016,gate5,15,,,,,,,1
4/8/2016,gate6,33,,,,,,,1
4/8/2016,gate8,16,,,,,,,2
4/8/2016,general-gate1,17,1,5,1,1,,1,1
4/8/2016,general-gate2,18,1,5,1,1,,1,1
4/8/2016,general-gate3,19,1,,,,,,
4/8/2016,general-gate4,20,,2,,,,1,
4/8/2016,general-gate5,21,,5,1,1,,,1
4/8/2016,general-gate6,22,,,1,,,,
4/8/2016,general-gate7,23,1,2,,,,1,1
4/8/2016,ranger-base,24,,,,,,,2
4/8/2016,ranger-stop0,25,1,5,1,1,,1,1
4/8/2016,ranger-stop1,35,,,,,,,2
4/8/2016,ranger-stop2,26,1,5,1,1,,1,2
4/8/2016,ranger-stop6,30,,,,,,,1
4/9/2016,camping7,6,,1,,,,,
4/9/2016,camping8,7,,,,,,,2
4/9/2016,entrance0,8,1,1,,,1,,
4/9/2016,entrance1,9,2,1,1,,,,
4/9/2016,entrance2,10,2,5,,2,,,
4/9/2016,entrance3,11,3,1,1,2,,,
4/9/2016,entrance4,12,1,2,,,1,,
4/9/2016,gate3,13,,,,,,,2
4/9/2016,gate4,14,,,,,,,2
4/9/2016,gate5,15,,,,,,,4
4/9/2016,gate6,33,,,,,,,4
4/9/2016,gate7,34,,,,,,,2
4/9/2016,gate8,16,,,,,,,4
4/9/2016,general-gate1,17,4,3,,2,1,,
4/9/2016,general-gate2,18,3,3,,2,1,,
4/9/2016,general-gate4,20,2,1,,,,,
4/9/2016,general-gate5,21,1,1,,,1,,4
4/9/2016,general-gate6,22,,1,,,,,
4/9/2016,general-gate7,23,2,1,1,,,,2
4/9/2016,ranger-base,24,,,,,,,4
4/9/2016,ranger-stop0,25,4,3,,2,1,,
4/9/2016,ranger-stop2,26,4,3,,2,1,,
4/9/2016,ranger-stop3,27,,,,,,,2
4/9/2016,ranger-stop4,28,,,,,,,2
4/9/2016,ranger-stop5,29,,,,,,,2
4/9/2016,ranger-stop6,30,,,,,,,4
4/9/2016,ranger-stop7,36,,,,,,,2
4/10/2016,camping0,1,1,,,,,,
4/10/2016,camping2,2,,1,,,,,
4/10/2016,camping5,4,,1,,,,,
4/10/2016,entrance0,8,2,7,1,4,1,,
4/10/2016,entrance1,9,1,1,1,3,1,,
4/10/2016,entrance2,10,1,1,1,1,1,,
4/10/2016,entrance3,11,3,4,3,2,1,,
4/10/2016,entrance4,12,2,2,2,,,,
4/10/2016,gate3,13,,,,,,,2
4/10/2016,gate5,15,,,,,,,2
4/10/2016,gate6,33,,,,,,,2
4/10/2016,gate7,34,,,,,,,2
4/10/2016,gate8,16,,,,,,,2
4/10/2016,general-gate1,17,3,4,3,1,1,,
4/10/2016,general-gate2,18,4,4,3,1,1,,
4/10/2016,general-gate4,20,1,2,,2,1,,
4/10/2016,general-gate5,21,2,2,2,,,,2
4/10/2016,general-gate7,23,2,3,1,3,1,,
4/10/2016,ranger-base,24,,,,,,,2
4/10/2016,ranger-stop0,25,3,4,3,1,1,,
4/10/2016,ranger-stop2,26,3,4,3,1,1,,
4/10/2016,ranger-stop3,27,,,,,,,2
4/10/2016,ranger-stop6,30,,,,,,,2
4/10/2016,ranger-stop7,36,,,,,,,2
4/11/2016,camping4,31,,1,,,,,
4/11/2016,camping5,4,,1,,,,,
4/11/2016,camping8,7,,,,,,,1
4/11/2016,entrance0,8,3,2,2,,,,
4/11/2016,entrance1,9,,2,2,1,,,
4/11/2016,entrance2,10,4,2,1,1,,1,
4/11/2016,entrance3,11,4,4,2,,,1,
4/11/2016,entrance4,12,6,2,,2,,,
4/11/2016,gate2,32,,,,,,,2
4/11/2016,gate3,13,,,,,,,4
4/11/2016,gate4,14,,,,,,,2
4/11/2016,gate5,15,,,,,,,4
4/11/2016,gate6,33,,,,,,,4
4/11/2016,gate7,34,,,,,,,4
4/11/2016,gate8,16,,,,,,,4
4/11/2016,general-gate1,17,5,2,1,1,,1,2
4/11/2016,general-gate2,18,5,2,1,1,,1,2
4/11/2016,general-gate3,19,,,,,,,1
4/11/2016,general-gate4,20,,2,2,1,,,2
4/11/2016,general-gate5,21,4,1,,1,,,5
4/11/2016,general-gate7,23,,4,2,1,,,3
4/11/2016,ranger-base,24,,,,,,,4
4/11/2016,ranger-stop0,25,5,2,1,1,,1,3
4/11/2016,ranger-stop1,35,,,,,,,2
4/11/2016,ranger-stop2,26,5,2,1,1,,1,3
4/11/2016,ranger-stop3,27,,,,,,,4
4/11/2016,ranger-stop4,28,,,,,,,2
4/11/2016,ranger-stop5,29,,,,,,,2
4/11/2016,ranger-stop6,30,,,,,,,5
4/11/2016,ranger-stop7,36,,,,,,,4
